Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[28]     0.0    0.00    0.00       6         CxxTest::List::head() [28]
                0.00    0.00       6/12          CxxTest::Link::active() const [20]
-----------------------------------------------
                0.00    0.00       6/6           CxxTest::TestTracker::setTest(CxxTest::TestDescription const*) [26]
[29]     0.0    0.00    0.00       6         CxxTest::TestTracker::fixTest(CxxTest::TestDescription const*) const [29]
                0.00    0.00       5/5           CxxTest::TestTracker::dummyTest() const [31]
-----------------------------------------------
                0.00    0.00       1/5           CxxTest::ErrorFormatter::enterWorld(CxxTest::WorldDescription const&) [102]
                0.00    0.00       1/5           CxxTest::ErrorFormatter::enterSuite(CxxTest::SuiteDescription const&) [101]
                0.00    0.00       1/5           CxxTest::ErrorFormatter::enterTest(CxxTest::TestDescription const&) [105]
                0.00    0.00       1/5           CxxTest::ErrorFormatter::leaveWorld(CxxTest::WorldDescription const&) [103]
                0.00    0.00       1/5           CxxTest::ErrorFormatter::leaveTest(CxxTest::TestDescription const&) [106]
[30]     0.0    0.00    0.00       5         CxxTest::ErrorPrinter::Adapter::operator<<(void (*)(CxxTest::OutputStream&)) [30]
                0.00    0.00       4/4           CxxTest::ErrorFormatter::endl(CxxTest::OutputStream&) [34]
                0.00    0.00       1/1           CxxTest::ErrorFormatter::totalTests(CxxTest::OutputStream&) [104]
-----------------------------------------------
                0.00    0.00       5/5           CxxTest::TestTracker::fixTest(CxxTest::TestDescription const*) const [29]
[31]     0.0    0.00    0.00       5         CxxTest::TestTracker::dummyTest() const [31]
                0.00    0.00       5/8           CxxTest::TestTracker::dummySuite() const [22]
                0.00    0.00       5/5           CxxTest::DummySuiteDescription::testDescription(unsigned int) const [32]
-----------------------------------------------
                0.00    0.00       5/5           CxxTest::TestTracker::dummyTest() const [31]
[32]     0.0    0.00    0.00       5         CxxTest::DummySuiteDescription::testDescription(unsigned int) const [32]
-----------------------------------------------
                0.00    0.00       1/4           CxxTest::TestTracker::enterSuite(CxxTest::SuiteDescription const&) [85]
                0.00    0.00       1/4           CxxTest::TestTracker::leaveSuite(CxxTest::SuiteDescription const&) [88]
                0.00    0.00       2/4           CxxTest::TestTracker::setWorld(CxxTest::WorldDescription const*) [46]
[33]     0.0    0.00    0.00       4         CxxTest::TestTracker::setSuite(CxxTest::SuiteDescription const*) [33]
                0.00    0.00       4/4           CxxTest::TestTracker::fixSuite(CxxTest::SuiteDescription const*) const [37]
                0.00    0.00       4/6           CxxTest::TestTracker::setTest(CxxTest::TestDescription const*) [26]
-----------------------------------------------
                0.00    0.00       4/4           CxxTest::ErrorPrinter::Adapter::operator<<(void (*)(CxxTest::OutputStream&)) [30]
[34]     0.0    0.00    0.00       4         CxxTest::ErrorFormatter::endl(CxxTest::OutputStream&) [34]
                0.00    0.00       4/6           CxxTest::ErrorPrinter::Adapter::flush() [27]
                0.00    0.00       4/14          CxxTest::ErrorPrinter::Adapter::operator<<(char const*) [18]
-----------------------------------------------
                0.00    0.00       2/4           main [8]
                0.00    0.00       2/4           CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [84]
[35]     0.0    0.00    0.00       4         CxxTest::setMaxDumpSize(unsigned int) [35]
-----------------------------------------------
                0.00    0.00       1/4           CxxTest::RealTestDescription::next() [110]
                0.00    0.00       1/4           CxxTest::RealSuiteDescription::next() [116]
                0.00    0.00       2/4           CxxTest::GlobalFixture::nextGlobalFixture() [48]
[36]     0.0    0.00    0.00       4         CxxTest::Link::next() [36]
-----------------------------------------------
                0.00    0.00       4/4           CxxTest::TestTracker::setSuite(CxxTest::SuiteDescription const*) [33]
[37]     0.0    0.00    0.00       4         CxxTest::TestTracker::fixSuite(CxxTest::SuiteDescription const*) const [37]
                0.00    0.00       3/8           CxxTest::TestTracker::dummySuite() const [22]
-----------------------------------------------
                0.00    0.00       2/4           CxxTest::RealTestDescription::setUp() [111]
                0.00    0.00       2/4           CxxTest::RealTestDescription::tearDown() [112]
[38]     0.0    0.00    0.00       4         CxxTest::RealTestDescription::suite() const [38]
                0.00    0.00       4/4           CxxTest::StaticSuiteDescription::suite() const [39]
-----------------------------------------------
                0.00    0.00       4/4           CxxTest::RealTestDescription::suite() const [38]
[39]     0.0    0.00    0.00       4         CxxTest::StaticSuiteDescription::suite() const [39]
-----------------------------------------------
                0.00    0.00       2/4           CxxTest::List::size() const [62]
                0.00    0.00       2/4           CxxTest::RealSuiteDescription::next() const [57]
[40]     0.0    0.00    0.00       4         CxxTest::Link::next() const [40]
-----------------------------------------------
                0.00    0.00       1/3           CxxTest::TestTracker::initialize() [87]
                0.00    0.00       2/3           main [8]
[41]     0.0    0.00    0.00       3         CxxTest::TestTracker::setListener(CxxTest::TestListener*) [41]
-----------------------------------------------
                0.00    0.00       1/3           main [8]
                0.00    0.00       2/3           CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [84]
[42]     0.0    0.00    0.00       3         CxxTest::maxDumpSize() [42]
-----------------------------------------------
                0.00    0.00       1/3           CxxTest::RealWorldDescription::firstSuite() [119]
                0.00    0.00       2/3           CxxTest::RealWorldDescription::firstSuite() const [59]
[43]     0.0    0.00    0.00       3         CxxTest::RealWorldDescription::suites() [43]
-----------------------------------------------
                0.00    0.00       1/3           CxxTest::GlobalFixture::GlobalFixture() [99]
                0.00    0.00       1/3           CxxTest::RealTestDescription::initialize(CxxTest::List&, CxxTest::SuiteDescription&, unsigned int, char const*) [108]
                0.00    0.00       1/3           CxxTest::RealSuiteDescription::initialize(char const*, unsigned int, char const*, CxxTest::List&) [115]
[44]     0.0    0.00    0.00       3         CxxTest::Link::attach(CxxTest::List&) [44]
-----------------------------------------------
                0.00    0.00       2/2           boost::detail::sp_counted_base::destroy() [12]
[45]     0.0    0.00    0.00       2         boost::detail::sp_counted_impl_p<DifferentiatedCellProliferativeType>::~sp_counted_impl_p() [45]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::TestTracker::enterWorld(CxxTest::WorldDescription const&) [86]
                0.00    0.00       1/2           CxxTest::TestTracker::leaveWorld(CxxTest::WorldDescription const&) [89]
[46]     0.0    0.00    0.00       2         CxxTest::TestTracker::setWorld(CxxTest::WorldDescription const*) [46]
                0.00    0.00       2/2           CxxTest::TestTracker::fixWorld(CxxTest::WorldDescription const*) const [56]
                0.00    0.00       2/4           CxxTest::TestTracker::setSuite(CxxTest::SuiteDescription const*) [33]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::RealWorldDescription::tearDown() [121]
                0.00    0.00       1/2           CxxTest::RealTestDescription::tearDown() [112]
[47]     0.0    0.00    0.00       2         CxxTest::GlobalFixture::lastGlobalFixture() [47]
                0.00    0.00       2/2           CxxTest::List::tail() [55]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::RealWorldDescription::setUp() [120]
                0.00    0.00       1/2           CxxTest::RealTestDescription::setUp() [111]
[48]     0.0    0.00    0.00       2         CxxTest::GlobalFixture::nextGlobalFixture() [48]
                0.00    0.00       2/4           CxxTest::Link::next() [36]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::RealWorldDescription::tearDown() [121]
                0.00    0.00       1/2           CxxTest::RealTestDescription::tearDown() [112]
[49]     0.0    0.00    0.00       2         CxxTest::GlobalFixture::prevGlobalFixture() [49]
                0.00    0.00       2/2           CxxTest::Link::prev() [54]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::RealWorldDescription::setUp() [120]
                0.00    0.00       1/2           CxxTest::RealTestDescription::setUp() [111]
[50]     0.0    0.00    0.00       2         CxxTest::GlobalFixture::firstGlobalFixture() [50]
                0.00    0.00       2/6           CxxTest::List::head() [28]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::TestTracker::~TestTracker() [213]
                0.00    0.00       1/2           TestDescription_TestRepresentativePottsBasedOnLatticeSimulation_TestPottsMonolayerCellSorting::~TestDescription_TestRepresentativePottsBasedOnLatticeSimulation_TestPottsMonolayerCellSorting() [342]
[51]     0.0    0.00    0.00       2         CxxTest::TestDescription::~TestDescription() [51]
                0.00    0.00       2/7           CxxTest::Link::~Link() [25]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::TestTracker::~TestTracker() [213]
                0.00    0.00       1/2           CxxTest::StaticSuiteDescription::~StaticSuiteDescription() [320]
[52]     0.0    0.00    0.00       2         CxxTest::SuiteDescription::~SuiteDescription() [52]
                0.00    0.00       2/7           CxxTest::Link::~Link() [25]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::TestTracker::~TestTracker() [213]
                0.00    0.00       1/2           main [8]
[53]     0.0    0.00    0.00       2         CxxTest::WorldDescription::~WorldDescription() [53]
                0.00    0.00       2/7           CxxTest::Link::~Link() [25]
-----------------------------------------------
                0.00    0.00       2/2           CxxTest::GlobalFixture::prevGlobalFixture() [49]
[54]     0.0    0.00    0.00       2         CxxTest::Link::prev() [54]
-----------------------------------------------
                0.00    0.00       2/2           CxxTest::GlobalFixture::lastGlobalFixture() [47]
[55]     0.0    0.00    0.00       2         CxxTest::List::tail() [55]
                0.00    0.00       2/12          CxxTest::Link::active() const [20]
-----------------------------------------------
                0.00    0.00       2/2           CxxTest::TestTracker::setWorld(CxxTest::WorldDescription const*) [46]
[56]     0.0    0.00    0.00       2         CxxTest::TestTracker::fixWorld(CxxTest::WorldDescription const*) const [56]
                0.00    0.00       1/9           CxxTest::TestTracker::dummyWorld() const [21]
-----------------------------------------------
                0.00    0.00       2/2           CxxTest::RealWorldDescription::numTotalTests() const [60]
[57]     0.0    0.00    0.00       2         CxxTest::RealSuiteDescription::next() const [57]
                0.00    0.00       2/4           CxxTest::Link::next() const [40]
-----------------------------------------------
                0.00    0.00       2/2           CxxTest::RealWorldDescription::numTotalTests() const [60]
[58]     0.0    0.00    0.00       2         CxxTest::RealSuiteDescription::numTests() const [58]
                0.00    0.00       2/2           CxxTest::List::size() const [62]
-----------------------------------------------
                0.00    0.00       2/2           CxxTest::RealWorldDescription::numTotalTests() const [60]
[59]     0.0    0.00    0.00       2         CxxTest::RealWorldDescription::firstSuite() const [59]
                0.00    0.00       2/6           CxxTest::List::head() [28]
                0.00    0.00       2/3           CxxTest::RealWorldDescription::suites() [43]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::WorldDescription::strTotalTests(char*) const [131]
                0.00    0.00       1/2           CxxTest::ErrorFormatter::totalTests(CxxTest::OutputStream&) [104]
[60]     0.0    0.00    0.00       2         CxxTest::RealWorldDescription::numTotalTests() const [60]
                0.00    0.00       2/2           CxxTest::RealWorldDescription::firstSuite() const [59]
                0.00    0.00       2/2           CxxTest::RealSuiteDescription::numTests() const [58]
                0.00    0.00       2/2           CxxTest::RealSuiteDescription::next() const [57]
-----------------------------------------------
                0.00    0.00       2/2           CxxTest::List::size() const [62]
[61]     0.0    0.00    0.00       2         CxxTest::List::head() const [61]
                0.00    0.00       2/12          CxxTest::Link::active() const [20]
-----------------------------------------------
                0.00    0.00       2/2           CxxTest::RealSuiteDescription::numTests() const [58]
[62]     0.0    0.00    0.00       2         CxxTest::List::size() const [62]
                0.00    0.00       2/2           CxxTest::List::head() const [61]
                0.00    0.00       2/4           CxxTest::Link::next() const [40]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [139]
[63]     0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [63]
                0.00    0.00       1/1           CxxTest::GlobalFixture::GlobalFixture() [99]
                0.00    0.00       1/1           CxxTest::StaticSuiteDescription::StaticSuiteDescription(char const*, unsigned int, char const*, CxxTest::TestSuite&, CxxTest::List&) [127]
                0.00    0.00       1/1           CxxTest::RealTestDescription::RealTestDescription(CxxTest::List&, CxxTest::SuiteDescription&, unsigned int, char const*) [113]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::RealWorldDescription::setUp() [120]
[64]     0.0    0.00    0.00       1         PetscSetup::setUpWorld() [64]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::RealWorldDescription::tearDown() [121]
[65]     0.0    0.00    0.00       1         PetscSetup::tearDownWorld() [65]
-----------------------------------------------
                0.00    0.00       1/1           TestRepresentativePottsBasedOnLatticeSimulation::TestPottsMonolayerCellSorting() [73]
[66]     0.0    0.00    0.00       1         CellsGenerator<FixedG1GenerationalCellCycleModel, 2u>::GenerateBasicRandom(std::vector<boost::shared_ptr<Cell>, std::allocator<boost::shared_ptr<Cell> > >&, unsigned int, boost::shared_ptr<AbstractCellProperty>) [66]
                0.00    0.00     100/100         boost::shared_ptr<AbstractCellProperty> CellPropertyRegistry::Get<WildTypeCellMutationState>() [14]
                0.00    0.00     100/100         std::_Rb_tree<boost::shared_ptr<AbstractCellProperty>, boost::shared_ptr<AbstractCellProperty>, std::_Identity<boost::shared_ptr<AbstractCellProperty> >, std::less<boost::shared_ptr<AbstractCellProperty> >, std::allocator<boost::shared_ptr<AbstractCellProperty> > >::_M_erase(std::_Rb_tree_node<boost::shared_ptr<AbstractCellProperty> >*) [17]
                0.00    0.00       1/1           std::vector<boost::shared_ptr<Cell>, std::allocator<boost::shared_ptr<Cell> > >::reserve(unsigned long) [137]
-----------------------------------------------
                0.00    0.00       1/1           TestRepresentativePottsBasedOnLatticeSimulation::TestPottsMonolayerCellSorting() [73]
[67]     0.0    0.00    0.00       1         void AbstractCellPopulation<2u, 2u>::AddCellPopulationCountWriter<CellMutationStatesCountWriter>() [67]
                0.00    0.00       1/1           boost::shared_ptr<AbstractCellPopulationCountWriter<2u, 2u> >& std::vector<boost::shared_ptr<AbstractCellPopulationCountWriter<2u, 2u> >, std::allocator<boost::shared_ptr<AbstractCellPopulationCountWriter<2u, 2u> > > >::emplace_back<boost::shared_ptr<AbstractCellPopulationCountWriter<2u, 2u> > >(boost::shared_ptr<AbstractCellPopulationCountWriter<2u, 2u> >&&) [135]
-----------------------------------------------
                0.00    0.00       1/1           TestRepresentativePottsBasedOnLatticeSimulation::TestPottsMonolayerCellSorting() [73]
[68]     0.0    0.00    0.00       1         AbstractCellPopulation<2u, 2u>::Begin() [68]
                0.00    0.00     511/31720       AbstractCellPopulation<2u, 2u>::Iterator::Iterator(AbstractCellPopulation<2u, 2u>&, std::_List_iterator<boost::shared_ptr<Cell> >) [10]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_impl_p<StemCellProliferativeType>::dispose() [162]
[69]     0.0    0.00    0.00       1         StemCellProliferativeType::~StemCellProliferativeType() [69]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_impl_p<WildTypeCellMutationState>::dispose() [75]
[70]     0.0    0.00    0.00       1         WildTypeCellMutationState::~WildTypeCellMutationState() [70]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::RealTestDescription::setUp() [111]
[71]     0.0    0.00    0.00       1         AbstractCellBasedTestSuite::setUp() [71]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::RealTestDescription::tearDown() [112]
[72]     0.0    0.00    0.00       1         AbstractCellBasedTestSuite::tearDown() [72]
-----------------------------------------------
                0.00    0.00       1/1           TestDescription_TestRepresentativePottsBasedOnLatticeSimulation_TestPottsMonolayerCellSorting::runTest() [130]
[73]     0.0    0.00    0.00       1         TestRepresentativePottsBasedOnLatticeSimulation::TestPottsMonolayerCellSorting() [73]
                0.00    0.00     101/101         AbstractCellPopulation<2u, 2u>::End() [13]
                0.00    0.00      99/610         AbstractCellPopulation<2u, 2u>::Iterator::IsRealCell() [11]
                0.00    0.00       3/406         boost::detail::sp_counted_base::destroy() [12]
                0.00    0.00       1/1           CellsGenerator<FixedG1GenerationalCellCycleModel, 2u>::GenerateBasicRandom(std::vector<boost::shared_ptr<Cell>, std::allocator<boost::shared_ptr<Cell> > >&, unsigned int, boost::shared_ptr<AbstractCellProperty>) [66]
                0.00    0.00       1/1           void AbstractCellPopulation<2u, 2u>::AddCellPopulationCountWriter<CellMutationStatesCountWriter>() [67]
                0.00    0.00       1/1           AbstractCellPopulation<2u, 2u>::Begin() [68]
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [138]
                0.00    0.00       1/1           boost::detail::sp_counted_impl_p<CellLabel>::dispose() [82]
                0.00    0.00       1/1           boost::detail::sp_counted_impl_p<DifferentiatedCellProliferativeType>::dispose() [81]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_base::destroy() [12]
[74]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<StemCellProliferativeType>::~sp_counted_impl_p() [74]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<boost::shared_ptr<AbstractCellProperty>, boost::shared_ptr<AbstractCellProperty>, std::_Identity<boost::shared_ptr<AbstractCellProperty> >, std::less<boost::shared_ptr<AbstractCellProperty> >, std::allocator<boost::shared_ptr<AbstractCellProperty> > >::_M_erase(std::_Rb_tree_node<boost::shared_ptr<AbstractCellProperty> >*) [17]
[75]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<WildTypeCellMutationState>::dispose() [75]
                0.00    0.00       1/1           WildTypeCellMutationState::~WildTypeCellMutationState() [70]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_base::destroy() [12]
[76]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<WildTypeCellMutationState>::~sp_counted_impl_p() [76]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_base::release() [1]
[77]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<CellMutationStatesCountWriter<2u, 2u> >::dispose() [77]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_base::destroy() [12]
[78]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<CellMutationStatesCountWriter<2u, 2u> >::~sp_counted_impl_p() [78]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_base::destroy() [12]
[79]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<VolumeConstraintPottsUpdateRule<2u> >::~sp_counted_impl_p() [79]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_base::destroy() [12]
[80]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<DifferentialAdhesionPottsUpdateRule<2u> >::~sp_counted_impl_p() [80]
-----------------------------------------------
                0.00    0.00       1/1           TestRepresentativePottsBasedOnLatticeSimulation::TestPottsMonolayerCellSorting() [73]
[81]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<DifferentiatedCellProliferativeType>::dispose() [81]
-----------------------------------------------
                0.00    0.00       1/1           TestRepresentativePottsBasedOnLatticeSimulation::TestPottsMonolayerCellSorting() [73]
[82]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<CellLabel>::dispose() [82]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_base::destroy() [12]
[83]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<CellLabel>::~sp_counted_impl_p() [83]
-----------------------------------------------
                0.00    0.00       1/1           main [8]
[84]     0.0    0.00    0.00       1         CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [84]
                0.00    0.00       4/12          CxxTest::TestTracker::tracker() [19]
                0.00    0.00       2/3           CxxTest::maxDumpSize() [42]
                0.00    0.00       2/4           CxxTest::setMaxDumpSize(unsigned int) [35]
                0.00    0.00       1/1           CxxTest::StaticSuiteDescription::setUp() [125]
                0.00    0.00       1/1           CxxTest::TestTracker::enterSuite(CxxTest::SuiteDescription const&) [85]
                0.00    0.00       1/1           CxxTest::RealSuiteDescription::firstTest() [117]
                0.00    0.00       1/1           CxxTest::RealTestDescription::setUp() [111]
                0.00    0.00       1/1           CxxTest::TestTracker::enterTest(CxxTest::TestDescription const&) [90]
                0.00    0.00       1/1           CxxTest::RealTestDescription::run() [109]
                0.00    0.00       1/1           CxxTest::RealTestDescription::tearDown() [112]
                0.00    0.00       1/1           CxxTest::TestTracker::leaveTest(CxxTest::TestDescription const&) [91]
                0.00    0.00       1/12          CxxTest::Link::active() const [20]
                0.00    0.00       1/1           CxxTest::RealTestDescription::next() [110]
                0.00    0.00       1/1           CxxTest::StaticSuiteDescription::tearDown() [126]
                0.00    0.00       1/1           CxxTest::TestTracker::leaveSuite(CxxTest::SuiteDescription const&) [88]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [84]
[85]     0.0    0.00    0.00       1         CxxTest::TestTracker::enterSuite(CxxTest::SuiteDescription const&) [85]
                0.00    0.00       1/4           CxxTest::TestTracker::setSuite(CxxTest::SuiteDescription const*) [33]
                0.00    0.00       1/1           CxxTest::ErrorFormatter::enterSuite(CxxTest::SuiteDescription const&) [101]
-----------------------------------------------
                0.00    0.00       1/1           main [8]
[86]     0.0    0.00    0.00       1         CxxTest::TestTracker::enterWorld(CxxTest::WorldDescription const&) [86]
                0.00    0.00       1/2           CxxTest::TestTracker::setWorld(CxxTest::WorldDescription const*) [46]
                0.00    0.00       1/1           CxxTest::ErrorFormatter::enterWorld(CxxTest::WorldDescription const&) [102]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestTracker::TestTracker() [92]
[87]     0.0    0.00    0.00       1         CxxTest::TestTracker::initialize() [87]
                0.00    0.00       1/3           CxxTest::TestTracker::setListener(CxxTest::TestListener*) [41]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [84]
[88]     0.0    0.00    0.00       1         CxxTest::TestTracker::leaveSuite(CxxTest::SuiteDescription const&) [88]
                0.00    0.00       1/1           CxxTest::TestListener::leaveSuite(CxxTest::SuiteDescription const&) [96]
                0.00    0.00       1/4           CxxTest::TestTracker::setSuite(CxxTest::SuiteDescription const*) [33]
-----------------------------------------------
                0.00    0.00       1/1           main [8]
[89]     0.0    0.00    0.00       1         CxxTest::TestTracker::leaveWorld(CxxTest::WorldDescription const&) [89]
                0.00    0.00       1/2           CxxTest::TestTracker::setWorld(CxxTest::WorldDescription const*) [46]
                0.00    0.00       1/1           CxxTest::ErrorFormatter::leaveWorld(CxxTest::WorldDescription const&) [103]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [84]
[90]     0.0    0.00    0.00       1         CxxTest::TestTracker::enterTest(CxxTest::TestDescription const&) [90]
                0.00    0.00       1/6           CxxTest::TestTracker::setTest(CxxTest::TestDescription const*) [26]
                0.00    0.00       1/1           CxxTest::ErrorFormatter::enterTest(CxxTest::TestDescription const&) [105]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [84]
[91]     0.0    0.00    0.00       1         CxxTest::TestTracker::leaveTest(CxxTest::TestDescription const&) [91]
                0.00    0.00       1/1           CxxTest::ErrorFormatter::leaveTest(CxxTest::TestDescription const&) [106]
                0.00    0.00       1/6           CxxTest::TestTracker::setTest(CxxTest::TestDescription const*) [26]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestTracker::tracker() [19]
[92]     0.0    0.00    0.00       1         CxxTest::TestTracker::TestTracker() [92]
                0.00    0.00       1/1           CxxTest::DummyWorldDescription::DummyWorldDescription() [123]
                0.00    0.00       1/1           CxxTest::TestTracker::initialize() [87]
-----------------------------------------------
                0.00    0.00       1/1           char* CxxTest::numberToString<unsigned int>(unsigned int, char*, unsigned int, unsigned int, unsigned int) [107]
[93]     0.0    0.00    0.00       1         CxxTest::digitToChar(unsigned int) [93]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::ErrorPrinter::~ErrorPrinter() [95]
[94]     0.0    0.00    0.00       1         CxxTest::ErrorPrinter::Adapter::~Adapter() [94]
-----------------------------------------------
                0.00    0.00       1/1           main [8]
[95]     0.0    0.00    0.00       1         CxxTest::ErrorPrinter::~ErrorPrinter() [95]
                0.00    0.00       1/1           CxxTest::ErrorPrinter::Adapter::~Adapter() [94]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestTracker::leaveSuite(CxxTest::SuiteDescription const&) [88]
[96]     0.0    0.00    0.00       1         CxxTest::TestListener::leaveSuite(CxxTest::SuiteDescription const&) [96]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::RealTestDescription::setUp() [111]
[97]     0.0    0.00    0.00       1         CxxTest::GlobalFixture::setUp() [97]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::RealTestDescription::tearDown() [112]
[98]     0.0    0.00    0.00       1         CxxTest::GlobalFixture::tearDown() [98]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [63]
[99]     0.0    0.00    0.00       1         CxxTest::GlobalFixture::GlobalFixture() [99]
                0.00    0.00       1/7           CxxTest::Link::Link() [24]
                0.00    0.00       1/3           CxxTest::Link::attach(CxxTest::List&) [44]
-----------------------------------------------
                0.00    0.00       1/1           PetscSetup::~PetscSetup() [141]
[100]    0.0    0.00    0.00       1         CxxTest::GlobalFixture::~GlobalFixture() [100]
                0.00    0.00       1/7           CxxTest::Link::~Link() [25]
                0.00    0.00       1/1           CxxTest::Link::detach(CxxTest::List&) [128]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestTracker::enterSuite(CxxTest::SuiteDescription const&) [85]
[101]    0.0    0.00    0.00       1         CxxTest::ErrorFormatter::enterSuite(CxxTest::SuiteDescription const&) [101]
                0.00    0.00       3/14          CxxTest::ErrorPrinter::Adapter::operator<<(char const*) [18]
                0.00    0.00       1/1           CxxTest::RealSuiteDescription::suiteName() const [133]
                0.00    0.00       1/5           CxxTest::ErrorPrinter::Adapter::operator<<(void (*)(CxxTest::OutputStream&)) [30]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestTracker::enterWorld(CxxTest::WorldDescription const&) [86]
[102]    0.0    0.00    0.00       1         CxxTest::ErrorFormatter::enterWorld(CxxTest::WorldDescription const&) [102]
                0.00    0.00       1/14          CxxTest::ErrorPrinter::Adapter::operator<<(char const*) [18]
                0.00    0.00       1/6           CxxTest::ErrorPrinter::Adapter::flush() [27]
                0.00    0.00       1/5           CxxTest::ErrorPrinter::Adapter::operator<<(void (*)(CxxTest::OutputStream&)) [30]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestTracker::leaveWorld(CxxTest::WorldDescription const&) [89]
[103]    0.0    0.00    0.00       1         CxxTest::ErrorFormatter::leaveWorld(CxxTest::WorldDescription const&) [103]
                0.00    0.00       1/12          CxxTest::TestTracker::tracker() [19]
                0.00    0.00       1/14          CxxTest::ErrorPrinter::Adapter::operator<<(char const*) [18]
                0.00    0.00       1/5           CxxTest::ErrorPrinter::Adapter::operator<<(void (*)(CxxTest::OutputStream&)) [30]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::ErrorPrinter::Adapter::operator<<(void (*)(CxxTest::OutputStream&)) [30]
[104]    0.0    0.00    0.00       1         CxxTest::ErrorFormatter::totalTests(CxxTest::OutputStream&) [104]
                0.00    0.00       2/14          CxxTest::ErrorPrinter::Adapter::operator<<(char const*) [18]
                0.00    0.00       1/12          CxxTest::TestTracker::tracker() [19]
                0.00    0.00       1/1           CxxTest::WorldDescription::strTotalTests(char*) const [131]
                0.00    0.00       1/2           CxxTest::RealWorldDescription::numTotalTests() const [60]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestTracker::enterTest(CxxTest::TestDescription const&) [90]
[105]    0.0    0.00    0.00       1         CxxTest::ErrorFormatter::enterTest(CxxTest::TestDescription const&) [105]
                0.00    0.00       2/14          CxxTest::ErrorPrinter::Adapter::operator<<(char const*) [18]
                0.00    0.00       1/1           CxxTest::RealTestDescription::testName() const [132]
