Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       2/6           CxxTest::GlobalFixture::firstGlobalFixture() [51]
                0.00    0.00       2/6           CxxTest::RealWorldDescription::firstSuite() const [60]
[29]     0.0    0.00    0.00       6         CxxTest::List::head() [29]
                0.00    0.00       6/12          CxxTest::Link::active() const [21]
-----------------------------------------------
                0.00    0.00       6/6           CxxTest::TestTracker::setTest(CxxTest::TestDescription const*) [27]
[30]     0.0    0.00    0.00       6         CxxTest::TestTracker::fixTest(CxxTest::TestDescription const*) const [30]
                0.00    0.00       5/5           CxxTest::TestTracker::dummyTest() const [32]
-----------------------------------------------
                0.00    0.00       1/5           CxxTest::ErrorFormatter::enterWorld(CxxTest::WorldDescription const&) [103]
                0.00    0.00       1/5           CxxTest::ErrorFormatter::enterSuite(CxxTest::SuiteDescription const&) [102]
                0.00    0.00       1/5           CxxTest::ErrorFormatter::enterTest(CxxTest::TestDescription const&) [106]
                0.00    0.00       1/5           CxxTest::ErrorFormatter::leaveWorld(CxxTest::WorldDescription const&) [104]
                0.00    0.00       1/5           CxxTest::ErrorFormatter::leaveTest(CxxTest::TestDescription const&) [107]
[31]     0.0    0.00    0.00       5         CxxTest::ErrorPrinter::Adapter::operator<<(void (*)(CxxTest::OutputStream&)) [31]
                0.00    0.00       4/4           CxxTest::ErrorFormatter::endl(CxxTest::OutputStream&) [35]
                0.00    0.00       1/1           CxxTest::ErrorFormatter::totalTests(CxxTest::OutputStream&) [105]
-----------------------------------------------
                0.00    0.00       5/5           CxxTest::TestTracker::fixTest(CxxTest::TestDescription const*) const [30]
[32]     0.0    0.00    0.00       5         CxxTest::TestTracker::dummyTest() const [32]
                0.00    0.00       5/8           CxxTest::TestTracker::dummySuite() const [23]
                0.00    0.00       5/5           CxxTest::DummySuiteDescription::testDescription(unsigned int) const [33]
-----------------------------------------------
                0.00    0.00       5/5           CxxTest::TestTracker::dummyTest() const [32]
[33]     0.0    0.00    0.00       5         CxxTest::DummySuiteDescription::testDescription(unsigned int) const [33]
-----------------------------------------------
                0.00    0.00       1/4           CxxTest::TestTracker::enterSuite(CxxTest::SuiteDescription const&) [86]
                0.00    0.00       1/4           CxxTest::TestTracker::leaveSuite(CxxTest::SuiteDescription const&) [89]
                0.00    0.00       2/4           CxxTest::TestTracker::setWorld(CxxTest::WorldDescription const*) [47]
[34]     0.0    0.00    0.00       4         CxxTest::TestTracker::setSuite(CxxTest::SuiteDescription const*) [34]
                0.00    0.00       4/4           CxxTest::TestTracker::fixSuite(CxxTest::SuiteDescription const*) const [38]
                0.00    0.00       4/6           CxxTest::TestTracker::setTest(CxxTest::TestDescription const*) [27]
-----------------------------------------------
                0.00    0.00       4/4           CxxTest::ErrorPrinter::Adapter::operator<<(void (*)(CxxTest::OutputStream&)) [31]
[35]     0.0    0.00    0.00       4         CxxTest::ErrorFormatter::endl(CxxTest::OutputStream&) [35]
                0.00    0.00       4/6           CxxTest::ErrorPrinter::Adapter::flush() [28]
                0.00    0.00       4/14          CxxTest::ErrorPrinter::Adapter::operator<<(char const*) [19]
-----------------------------------------------
                0.00    0.00       2/4           main [9]
                0.00    0.00       2/4           CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [85]
[36]     0.0    0.00    0.00       4         CxxTest::setMaxDumpSize(unsigned int) [36]
-----------------------------------------------
                0.00    0.00       1/4           CxxTest::RealTestDescription::next() [111]
                0.00    0.00       1/4           CxxTest::RealSuiteDescription::next() [117]
                0.00    0.00       2/4           CxxTest::GlobalFixture::nextGlobalFixture() [49]
[37]     0.0    0.00    0.00       4         CxxTest::Link::next() [37]
-----------------------------------------------
                0.00    0.00       4/4           CxxTest::TestTracker::setSuite(CxxTest::SuiteDescription const*) [34]
[38]     0.0    0.00    0.00       4         CxxTest::TestTracker::fixSuite(CxxTest::SuiteDescription const*) const [38]
                0.00    0.00       3/8           CxxTest::TestTracker::dummySuite() const [23]
-----------------------------------------------
                0.00    0.00       2/4           CxxTest::RealTestDescription::setUp() [112]
                0.00    0.00       2/4           CxxTest::RealTestDescription::tearDown() [113]
[39]     0.0    0.00    0.00       4         CxxTest::RealTestDescription::suite() const [39]
                0.00    0.00       4/4           CxxTest::StaticSuiteDescription::suite() const [40]
-----------------------------------------------
                0.00    0.00       4/4           CxxTest::RealTestDescription::suite() const [39]
[40]     0.0    0.00    0.00       4         CxxTest::StaticSuiteDescription::suite() const [40]
-----------------------------------------------
                0.00    0.00       2/4           CxxTest::List::size() const [63]
                0.00    0.00       2/4           CxxTest::RealSuiteDescription::next() const [58]
[41]     0.0    0.00    0.00       4         CxxTest::Link::next() const [41]
-----------------------------------------------
                0.00    0.00       1/3           CxxTest::TestTracker::initialize() [88]
                0.00    0.00       2/3           main [9]
[42]     0.0    0.00    0.00       3         CxxTest::TestTracker::setListener(CxxTest::TestListener*) [42]
-----------------------------------------------
                0.00    0.00       1/3           main [9]
                0.00    0.00       2/3           CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [85]
[43]     0.0    0.00    0.00       3         CxxTest::maxDumpSize() [43]
-----------------------------------------------
                0.00    0.00       1/3           CxxTest::RealWorldDescription::firstSuite() [120]
                0.00    0.00       2/3           CxxTest::RealWorldDescription::firstSuite() const [60]
[44]     0.0    0.00    0.00       3         CxxTest::RealWorldDescription::suites() [44]
-----------------------------------------------
                0.00    0.00       1/3           CxxTest::GlobalFixture::GlobalFixture() [100]
                0.00    0.00       1/3           CxxTest::RealTestDescription::initialize(CxxTest::List&, CxxTest::SuiteDescription&, unsigned int, char const*) [109]
                0.00    0.00       1/3           CxxTest::RealSuiteDescription::initialize(char const*, unsigned int, char const*, CxxTest::List&) [116]
[45]     0.0    0.00    0.00       3         CxxTest::Link::attach(CxxTest::List&) [45]
-----------------------------------------------
                0.00    0.00       2/2           boost::detail::sp_counted_base::destroy() [13]
[46]     0.0    0.00    0.00       2         boost::detail::sp_counted_impl_p<DifferentiatedCellProliferativeType>::~sp_counted_impl_p() [46]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::TestTracker::enterWorld(CxxTest::WorldDescription const&) [87]
                0.00    0.00       1/2           CxxTest::TestTracker::leaveWorld(CxxTest::WorldDescription const&) [90]
[47]     0.0    0.00    0.00       2         CxxTest::TestTracker::setWorld(CxxTest::WorldDescription const*) [47]
                0.00    0.00       2/2           CxxTest::TestTracker::fixWorld(CxxTest::WorldDescription const*) const [57]
                0.00    0.00       2/4           CxxTest::TestTracker::setSuite(CxxTest::SuiteDescription const*) [34]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::RealWorldDescription::tearDown() [122]
                0.00    0.00       1/2           CxxTest::RealTestDescription::tearDown() [113]
[48]     0.0    0.00    0.00       2         CxxTest::GlobalFixture::lastGlobalFixture() [48]
                0.00    0.00       2/2           CxxTest::List::tail() [56]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::RealWorldDescription::setUp() [121]
                0.00    0.00       1/2           CxxTest::RealTestDescription::setUp() [112]
[49]     0.0    0.00    0.00       2         CxxTest::GlobalFixture::nextGlobalFixture() [49]
                0.00    0.00       2/4           CxxTest::Link::next() [37]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::RealWorldDescription::tearDown() [122]
                0.00    0.00       1/2           CxxTest::RealTestDescription::tearDown() [113]
[50]     0.0    0.00    0.00       2         CxxTest::GlobalFixture::prevGlobalFixture() [50]
                0.00    0.00       2/2           CxxTest::Link::prev() [55]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::RealWorldDescription::setUp() [121]
                0.00    0.00       1/2           CxxTest::RealTestDescription::setUp() [112]
[51]     0.0    0.00    0.00       2         CxxTest::GlobalFixture::firstGlobalFixture() [51]
                0.00    0.00       2/6           CxxTest::List::head() [29]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::TestTracker::~TestTracker() [214]
                0.00    0.00       1/2           TestDescription_TestRepresentativePottsBasedOnLatticeSimulation_TestPottsMonolayerCellSorting::~TestDescription_TestRepresentativePottsBasedOnLatticeSimulation_TestPottsMonolayerCellSorting() [343]
[52]     0.0    0.00    0.00       2         CxxTest::TestDescription::~TestDescription() [52]
                0.00    0.00       2/7           CxxTest::Link::~Link() [26]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::TestTracker::~TestTracker() [214]
                0.00    0.00       1/2           CxxTest::StaticSuiteDescription::~StaticSuiteDescription() [321]
[53]     0.0    0.00    0.00       2         CxxTest::SuiteDescription::~SuiteDescription() [53]
                0.00    0.00       2/7           CxxTest::Link::~Link() [26]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::TestTracker::~TestTracker() [214]
                0.00    0.00       1/2           main [9]
[54]     0.0    0.00    0.00       2         CxxTest::WorldDescription::~WorldDescription() [54]
                0.00    0.00       2/7           CxxTest::Link::~Link() [26]
-----------------------------------------------
                0.00    0.00       2/2           CxxTest::GlobalFixture::prevGlobalFixture() [50]
[55]     0.0    0.00    0.00       2         CxxTest::Link::prev() [55]
-----------------------------------------------
                0.00    0.00       2/2           CxxTest::GlobalFixture::lastGlobalFixture() [48]
[56]     0.0    0.00    0.00       2         CxxTest::List::tail() [56]
                0.00    0.00       2/12          CxxTest::Link::active() const [21]
-----------------------------------------------
                0.00    0.00       2/2           CxxTest::TestTracker::setWorld(CxxTest::WorldDescription const*) [47]
[57]     0.0    0.00    0.00       2         CxxTest::TestTracker::fixWorld(CxxTest::WorldDescription const*) const [57]
                0.00    0.00       1/9           CxxTest::TestTracker::dummyWorld() const [22]
-----------------------------------------------
                0.00    0.00       2/2           CxxTest::RealWorldDescription::numTotalTests() const [61]
[58]     0.0    0.00    0.00       2         CxxTest::RealSuiteDescription::next() const [58]
                0.00    0.00       2/4           CxxTest::Link::next() const [41]
-----------------------------------------------
                0.00    0.00       2/2           CxxTest::RealWorldDescription::numTotalTests() const [61]
[59]     0.0    0.00    0.00       2         CxxTest::RealSuiteDescription::numTests() const [59]
                0.00    0.00       2/2           CxxTest::List::size() const [63]
-----------------------------------------------
                0.00    0.00       2/2           CxxTest::RealWorldDescription::numTotalTests() const [61]
[60]     0.0    0.00    0.00       2         CxxTest::RealWorldDescription::firstSuite() const [60]
                0.00    0.00       2/6           CxxTest::List::head() [29]
                0.00    0.00       2/3           CxxTest::RealWorldDescription::suites() [44]
-----------------------------------------------
                0.00    0.00       1/2           CxxTest::WorldDescription::strTotalTests(char*) const [132]
                0.00    0.00       1/2           CxxTest::ErrorFormatter::totalTests(CxxTest::OutputStream&) [105]
[61]     0.0    0.00    0.00       2         CxxTest::RealWorldDescription::numTotalTests() const [61]
                0.00    0.00       2/2           CxxTest::RealWorldDescription::firstSuite() const [60]
                0.00    0.00       2/2           CxxTest::RealSuiteDescription::numTests() const [59]
                0.00    0.00       2/2           CxxTest::RealSuiteDescription::next() const [58]
-----------------------------------------------
                0.00    0.00       2/2           CxxTest::List::size() const [63]
[62]     0.0    0.00    0.00       2         CxxTest::List::head() const [62]
                0.00    0.00       2/12          CxxTest::Link::active() const [21]
-----------------------------------------------
                0.00    0.00       2/2           CxxTest::RealSuiteDescription::numTests() const [59]
[63]     0.0    0.00    0.00       2         CxxTest::List::size() const [63]
                0.00    0.00       2/2           CxxTest::List::head() const [62]
                0.00    0.00       2/4           CxxTest::Link::next() const [41]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [140]
[64]     0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [64]
                0.00    0.00       1/1           CxxTest::GlobalFixture::GlobalFixture() [100]
                0.00    0.00       1/1           CxxTest::StaticSuiteDescription::StaticSuiteDescription(char const*, unsigned int, char const*, CxxTest::TestSuite&, CxxTest::List&) [128]
                0.00    0.00       1/1           CxxTest::RealTestDescription::RealTestDescription(CxxTest::List&, CxxTest::SuiteDescription&, unsigned int, char const*) [114]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::RealWorldDescription::setUp() [121]
[65]     0.0    0.00    0.00       1         PetscSetup::setUpWorld() [65]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::RealWorldDescription::tearDown() [122]
[66]     0.0    0.00    0.00       1         PetscSetup::tearDownWorld() [66]
-----------------------------------------------
                0.00    0.00       1/1           TestRepresentativePottsBasedOnLatticeSimulation::TestPottsMonolayerCellSorting() [74]
[67]     0.0    0.00    0.00       1         CellsGenerator<FixedG1GenerationalCellCycleModel, 2u>::GenerateBasicRandom(std::vector<boost::shared_ptr<Cell>, std::allocator<boost::shared_ptr<Cell> > >&, unsigned int, boost::shared_ptr<AbstractCellProperty>) [67]
                0.00    0.00     100/100         boost::shared_ptr<AbstractCellProperty> CellPropertyRegistry::Get<WildTypeCellMutationState>() [15]
                0.00    0.00     100/100         std::_Rb_tree<boost::shared_ptr<AbstractCellProperty>, boost::shared_ptr<AbstractCellProperty>, std::_Identity<boost::shared_ptr<AbstractCellProperty> >, std::less<boost::shared_ptr<AbstractCellProperty> >, std::allocator<boost::shared_ptr<AbstractCellProperty> > >::_M_erase(std::_Rb_tree_node<boost::shared_ptr<AbstractCellProperty> >*) [18]
                0.00    0.00       1/1           std::vector<boost::shared_ptr<Cell>, std::allocator<boost::shared_ptr<Cell> > >::reserve(unsigned long) [138]
-----------------------------------------------
                0.00    0.00       1/1           TestRepresentativePottsBasedOnLatticeSimulation::TestPottsMonolayerCellSorting() [74]
[68]     0.0    0.00    0.00       1         void AbstractCellPopulation<2u, 2u>::AddCellPopulationCountWriter<CellMutationStatesCountWriter>() [68]
                0.00    0.00       1/1           boost::shared_ptr<AbstractCellPopulationCountWriter<2u, 2u> >& std::vector<boost::shared_ptr<AbstractCellPopulationCountWriter<2u, 2u> >, std::allocator<boost::shared_ptr<AbstractCellPopulationCountWriter<2u, 2u> > > >::emplace_back<boost::shared_ptr<AbstractCellPopulationCountWriter<2u, 2u> > >(boost::shared_ptr<AbstractCellPopulationCountWriter<2u, 2u> >&&) [136]
-----------------------------------------------
                0.00    0.00       1/1           TestRepresentativePottsBasedOnLatticeSimulation::TestPottsMonolayerCellSorting() [74]
[69]     0.0    0.00    0.00       1         AbstractCellPopulation<2u, 2u>::Begin() [69]
                0.00    0.00     511/31720       AbstractCellPopulation<2u, 2u>::Iterator::Iterator(AbstractCellPopulation<2u, 2u>&, std::_List_iterator<boost::shared_ptr<Cell> >) [11]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_impl_p<StemCellProliferativeType>::dispose() [163]
[70]     0.0    0.00    0.00       1         StemCellProliferativeType::~StemCellProliferativeType() [70]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_impl_p<WildTypeCellMutationState>::dispose() [76]
[71]     0.0    0.00    0.00       1         WildTypeCellMutationState::~WildTypeCellMutationState() [71]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::RealTestDescription::setUp() [112]
[72]     0.0    0.00    0.00       1         AbstractCellBasedTestSuite::setUp() [72]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::RealTestDescription::tearDown() [113]
[73]     0.0    0.00    0.00       1         AbstractCellBasedTestSuite::tearDown() [73]
-----------------------------------------------
                0.00    0.00       1/1           TestDescription_TestRepresentativePottsBasedOnLatticeSimulation_TestPottsMonolayerCellSorting::runTest() [131]
[74]     0.0    0.00    0.00       1         TestRepresentativePottsBasedOnLatticeSimulation::TestPottsMonolayerCellSorting() [74]
                0.00    0.00     101/101         AbstractCellPopulation<2u, 2u>::End() [14]
                0.00    0.00      99/610         AbstractCellPopulation<2u, 2u>::Iterator::IsRealCell() [12]
                0.00    0.00       3/406         boost::detail::sp_counted_base::destroy() [13]
                0.00    0.00       1/1           CellsGenerator<FixedG1GenerationalCellCycleModel, 2u>::GenerateBasicRandom(std::vector<boost::shared_ptr<Cell>, std::allocator<boost::shared_ptr<Cell> > >&, unsigned int, boost::shared_ptr<AbstractCellProperty>) [67]
                0.00    0.00       1/1           void AbstractCellPopulation<2u, 2u>::AddCellPopulationCountWriter<CellMutationStatesCountWriter>() [68]
                0.00    0.00       1/1           AbstractCellPopulation<2u, 2u>::Begin() [69]
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [139]
                0.00    0.00       1/1           boost::detail::sp_counted_impl_p<CellLabel>::dispose() [83]
                0.00    0.00       1/1           boost::detail::sp_counted_impl_p<DifferentiatedCellProliferativeType>::dispose() [82]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_base::destroy() [13]
[75]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<StemCellProliferativeType>::~sp_counted_impl_p() [75]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<boost::shared_ptr<AbstractCellProperty>, boost::shared_ptr<AbstractCellProperty>, std::_Identity<boost::shared_ptr<AbstractCellProperty> >, std::less<boost::shared_ptr<AbstractCellProperty> >, std::allocator<boost::shared_ptr<AbstractCellProperty> > >::_M_erase(std::_Rb_tree_node<boost::shared_ptr<AbstractCellProperty> >*) [18]
[76]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<WildTypeCellMutationState>::dispose() [76]
                0.00    0.00       1/1           WildTypeCellMutationState::~WildTypeCellMutationState() [71]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_base::destroy() [13]
[77]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<WildTypeCellMutationState>::~sp_counted_impl_p() [77]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_base::release() [1]
[78]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<CellMutationStatesCountWriter<2u, 2u> >::dispose() [78]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_base::destroy() [13]
[79]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<CellMutationStatesCountWriter<2u, 2u> >::~sp_counted_impl_p() [79]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_base::destroy() [13]
[80]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<VolumeConstraintPottsUpdateRule<2u> >::~sp_counted_impl_p() [80]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_base::destroy() [13]
[81]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<DifferentialAdhesionPottsUpdateRule<2u> >::~sp_counted_impl_p() [81]
-----------------------------------------------
                0.00    0.00       1/1           TestRepresentativePottsBasedOnLatticeSimulation::TestPottsMonolayerCellSorting() [74]
[82]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<DifferentiatedCellProliferativeType>::dispose() [82]
-----------------------------------------------
                0.00    0.00       1/1           TestRepresentativePottsBasedOnLatticeSimulation::TestPottsMonolayerCellSorting() [74]
[83]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<CellLabel>::dispose() [83]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_base::destroy() [13]
[84]     0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<CellLabel>::~sp_counted_impl_p() [84]
-----------------------------------------------
                0.00    0.00       1/1           main [9]
[85]     0.0    0.00    0.00       1         CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [85]
                0.00    0.00       4/12          CxxTest::TestTracker::tracker() [20]
                0.00    0.00       2/3           CxxTest::maxDumpSize() [43]
                0.00    0.00       2/4           CxxTest::setMaxDumpSize(unsigned int) [36]
                0.00    0.00       1/1           CxxTest::StaticSuiteDescription::setUp() [126]
                0.00    0.00       1/1           CxxTest::TestTracker::enterSuite(CxxTest::SuiteDescription const&) [86]
                0.00    0.00       1/1           CxxTest::RealSuiteDescription::firstTest() [118]
                0.00    0.00       1/1           CxxTest::RealTestDescription::setUp() [112]
                0.00    0.00       1/1           CxxTest::TestTracker::enterTest(CxxTest::TestDescription const&) [91]
                0.00    0.00       1/1           CxxTest::RealTestDescription::run() [110]
                0.00    0.00       1/1           CxxTest::RealTestDescription::tearDown() [113]
                0.00    0.00       1/1           CxxTest::TestTracker::leaveTest(CxxTest::TestDescription const&) [92]
                0.00    0.00       1/12          CxxTest::Link::active() const [21]
                0.00    0.00       1/1           CxxTest::RealTestDescription::next() [111]
                0.00    0.00       1/1           CxxTest::StaticSuiteDescription::tearDown() [127]
                0.00    0.00       1/1           CxxTest::TestTracker::leaveSuite(CxxTest::SuiteDescription const&) [89]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [85]
[86]     0.0    0.00    0.00       1         CxxTest::TestTracker::enterSuite(CxxTest::SuiteDescription const&) [86]
                0.00    0.00       1/4           CxxTest::TestTracker::setSuite(CxxTest::SuiteDescription const*) [34]
                0.00    0.00       1/1           CxxTest::ErrorFormatter::enterSuite(CxxTest::SuiteDescription const&) [102]
-----------------------------------------------
                0.00    0.00       1/1           main [9]
[87]     0.0    0.00    0.00       1         CxxTest::TestTracker::enterWorld(CxxTest::WorldDescription const&) [87]
                0.00    0.00       1/2           CxxTest::TestTracker::setWorld(CxxTest::WorldDescription const*) [47]
                0.00    0.00       1/1           CxxTest::ErrorFormatter::enterWorld(CxxTest::WorldDescription const&) [103]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestTracker::TestTracker() [93]
[88]     0.0    0.00    0.00       1         CxxTest::TestTracker::initialize() [88]
                0.00    0.00       1/3           CxxTest::TestTracker::setListener(CxxTest::TestListener*) [42]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [85]
[89]     0.0    0.00    0.00       1         CxxTest::TestTracker::leaveSuite(CxxTest::SuiteDescription const&) [89]
                0.00    0.00       1/1           CxxTest::TestListener::leaveSuite(CxxTest::SuiteDescription const&) [97]
                0.00    0.00       1/4           CxxTest::TestTracker::setSuite(CxxTest::SuiteDescription const*) [34]
-----------------------------------------------
                0.00    0.00       1/1           main [9]
[90]     0.0    0.00    0.00       1         CxxTest::TestTracker::leaveWorld(CxxTest::WorldDescription const&) [90]
                0.00    0.00       1/2           CxxTest::TestTracker::setWorld(CxxTest::WorldDescription const*) [47]
                0.00    0.00       1/1           CxxTest::ErrorFormatter::leaveWorld(CxxTest::WorldDescription const&) [104]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [85]
[91]     0.0    0.00    0.00       1         CxxTest::TestTracker::enterTest(CxxTest::TestDescription const&) [91]
                0.00    0.00       1/6           CxxTest::TestTracker::setTest(CxxTest::TestDescription const*) [27]
                0.00    0.00       1/1           CxxTest::ErrorFormatter::enterTest(CxxTest::TestDescription const&) [106]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [85]
[92]     0.0    0.00    0.00       1         CxxTest::TestTracker::leaveTest(CxxTest::TestDescription const&) [92]
                0.00    0.00       1/1           CxxTest::ErrorFormatter::leaveTest(CxxTest::TestDescription const&) [107]
                0.00    0.00       1/6           CxxTest::TestTracker::setTest(CxxTest::TestDescription const*) [27]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestTracker::tracker() [20]
[93]     0.0    0.00    0.00       1         CxxTest::TestTracker::TestTracker() [93]
                0.00    0.00       1/1           CxxTest::DummyWorldDescription::DummyWorldDescription() [124]
                0.00    0.00       1/1           CxxTest::TestTracker::initialize() [88]
-----------------------------------------------
                0.00    0.00       1/1           char* CxxTest::numberToString<unsigned int>(unsigned int, char*, unsigned int, unsigned int, unsigned int) [108]
[94]     0.0    0.00    0.00       1         CxxTest::digitToChar(unsigned int) [94]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::ErrorPrinter::~ErrorPrinter() [96]
[95]     0.0    0.00    0.00       1         CxxTest::ErrorPrinter::Adapter::~Adapter() [95]
-----------------------------------------------
                0.00    0.00       1/1           main [9]
[96]     0.0    0.00    0.00       1         CxxTest::ErrorPrinter::~ErrorPrinter() [96]
                0.00    0.00       1/1           CxxTest::ErrorPrinter::Adapter::~Adapter() [95]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestTracker::leaveSuite(CxxTest::SuiteDescription const&) [89]
[97]     0.0    0.00    0.00       1         CxxTest::TestListener::leaveSuite(CxxTest::SuiteDescription const&) [97]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::RealTestDescription::setUp() [112]
[98]     0.0    0.00    0.00       1         CxxTest::GlobalFixture::setUp() [98]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::RealTestDescription::tearDown() [113]
[99]     0.0    0.00    0.00       1         CxxTest::GlobalFixture::tearDown() [99]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [64]
[100]    0.0    0.00    0.00       1         CxxTest::GlobalFixture::GlobalFixture() [100]
                0.00    0.00       1/7           CxxTest::Link::Link() [25]
                0.00    0.00       1/3           CxxTest::Link::attach(CxxTest::List&) [45]
-----------------------------------------------
                0.00    0.00       1/1           PetscSetup::~PetscSetup() [142]
[101]    0.0    0.00    0.00       1         CxxTest::GlobalFixture::~GlobalFixture() [101]
                0.00    0.00       1/7           CxxTest::Link::~Link() [26]
                0.00    0.00       1/1           CxxTest::Link::detach(CxxTest::List&) [129]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestTracker::enterSuite(CxxTest::SuiteDescription const&) [86]
[102]    0.0    0.00    0.00       1         CxxTest::ErrorFormatter::enterSuite(CxxTest::SuiteDescription const&) [102]
                0.00    0.00       3/14          CxxTest::ErrorPrinter::Adapter::operator<<(char const*) [19]
                0.00    0.00       1/1           CxxTest::RealSuiteDescription::suiteName() const [134]
                0.00    0.00       1/5           CxxTest::ErrorPrinter::Adapter::operator<<(void (*)(CxxTest::OutputStream&)) [31]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestTracker::enterWorld(CxxTest::WorldDescription const&) [87]
[103]    0.0    0.00    0.00       1         CxxTest::ErrorFormatter::enterWorld(CxxTest::WorldDescription const&) [103]
                0.00    0.00       1/14          CxxTest::ErrorPrinter::Adapter::operator<<(char const*) [19]
                0.00    0.00       1/6           CxxTest::ErrorPrinter::Adapter::flush() [28]
                0.00    0.00       1/5           CxxTest::ErrorPrinter::Adapter::operator<<(void (*)(CxxTest::OutputStream&)) [31]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestTracker::leaveWorld(CxxTest::WorldDescription const&) [90]
[104]    0.0    0.00    0.00       1         CxxTest::ErrorFormatter::leaveWorld(CxxTest::WorldDescription const&) [104]
                0.00    0.00       1/12          CxxTest::TestTracker::tracker() [20]
                0.00    0.00       1/14          CxxTest::ErrorPrinter::Adapter::operator<<(char const*) [19]
                0.00    0.00       1/5           CxxTest::ErrorPrinter::Adapter::operator<<(void (*)(CxxTest::OutputStream&)) [31]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::ErrorPrinter::Adapter::operator<<(void (*)(CxxTest::OutputStream&)) [31]
[105]    0.0    0.00    0.00       1         CxxTest::ErrorFormatter::totalTests(CxxTest::OutputStream&) [105]
                0.00    0.00       2/14          CxxTest::ErrorPrinter::Adapter::operator<<(char const*) [19]
                0.00    0.00       1/12          CxxTest::TestTracker::tracker() [20]
                0.00    0.00       1/1           CxxTest::WorldDescription::strTotalTests(char*) const [132]
                0.00    0.00       1/2           CxxTest::RealWorldDescription::numTotalTests() const [61]
-----------------------------------------------
                0.00    0.00       1/1           CxxTest::TestTracker::enterTest(CxxTest::TestDescription const&) [91]
[106]    0.0    0.00    0.00       1         CxxTest::ErrorFormatter::enterTest(CxxTest::TestDescription const&) [106]
